"id","firstName","lastName","title","phoneNumber","phoneTypeId","phoneTypeName","email","departmentId","departmentName","parentDepartmentId","parentDepartmentName","isAdmin","personalId","branchId","jobs"
"759","상무","이","","3594","1","내선","leesangmoo@generated.email","110","청사관리팀","41","회계과","0","leesangmoo","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사관리, 위생관리"
"760","재용","이","","3892","1","내선","jaeyoung0528@generated.email","278","마을공동체팀","57","도시재생과","0","jaeyoung0528","0dbf43a0-a168-11e9-a893-49ac915e00a7","농촌중심지활성화사업 추진(일반지구:성주면,청라면,선도지구:웅천읍), 창조적마을만들기 사업추진(수부2리,개화3리,증산1리), 종합개발사업(유곡1리), 자율개발사업(향천1리)"
"761","정희","이","","4110","1","내선","ljhee1104@generated.email","115","수도행정팀","61","수도과","0","ljhee1104","0dbf43a0-a168-11e9-a893-49ac915e00a7","수도계량기 검침 및 고지서 전달(대천2동), 수도요금 체납자 납부독려 및 단수지원, 이상 있는 계량기 교체 등 수용가 민원처리"
"762","정혁","임","","3524","1","내선","yim1515@generated.email","260","재산과표팀","40","세무과","0","yim1515","0dbf43a0-a168-11e9-a893-49ac915e00a7","재산세(건축물,주택) 부과 및 조정재산세(건축물,주택) 민원처리 및 과세대장 정비건물 및 기타 물건 시가표준액 업무처리"
"763","길용","최","","3435","1","내선","gilyong555@generated.email","263","문화의전당팀","38","문화새마을과","0","gilyong555","0dbf43a0-a168-11e9-a893-49ac915e00a7","문화의전당 청사방호"
"764","정진","표","","0974","1","내선","pjjpyo@generated.email","133","도서관팀","35","교육체육과","0","pjjpyo","0dbf43a0-a168-11e9-a893-49ac915e00a7","오천작은도서관 프로그램 운영"
"765","은정","한","","3141","1","내선","jude3241@generated.email","283","의회법무팀","6","기획감사실","0","jude3241","0dbf43a0-a168-11e9-a893-49ac915e00a7",""
"766","정자","신","","0823","1","내선","sjj2135@generated.email","220","서무팀","33","자치행정과","0","sjj2135","0dbf43a0-a168-11e9-a893-49ac915e00a7","구내식당 조리사"
"767","공선","강","","5991","1","내선","rkdrhdtjs@generated.email","285","정신건강팀","71","건강증진과","0","rkdrhdtjs","0dbf43a0-a168-11e9-a893-49ac915e00a7","자살예방사업"
"768","대석","김","","3298","1","내선","kds1395@generated.email","228","통합관제팀","34","안전총괄과","0","kds1395","0dbf43a0-a168-11e9-a893-49ac915e00a7","통합관제센타 출입자통제및 관제업무"
"769","태영","김","","3891","1","내선","tykim@generated.email","278","마을공동체팀","57","도시재생과","0","tykim","0dbf43a0-a168-11e9-a893-49ac915e00a7","농촌협약,충남형 마을만들기사업 공모추진, 농촌신활력플러스사업 추진, 창조적 마을만들기사업 추진(학성3리), 자율개발사업 추진(마강1리), 마을만들기센터 위탁관리 및 운영"
"770","효진","김","","3992","1","내선","lg0126@generated.email","280","조명팀","59","교통과","0","lg0126","0dbf43a0-a168-11e9-a893-49ac915e00a7","조명팀@@@남부:대천3.4동.웅천.남포.주산.미산.성주.청라.주교면,"
"771","소리","박","","3525","1","내선","sori@generated.email","260","재산과표팀","40","세무과","0","sori","0dbf43a0-a168-11e9-a893-49ac915e00a7","재산조회, 개별 주택가격 산정"
"772","은영","박","","3433","1","내선","young@generated.email","263","문화의전당팀","38","문화새마을과","0","young","0dbf43a0-a168-11e9-a893-49ac915e00a7","문화의전당 일반회계, 문화의전당 대관운영, 공유재산 및 세외수입 관리"
"773","광진","백","","6796","1","내선","home1799@generated.email","286","어촌어항팀","66","수산과","0","home1799","0dbf43a0-a168-11e9-a893-49ac915e00a7","어촌뉴딜300사업 추진, 어항시설 사업 "
"774","천규","복","팀장,체육지원팀장","3303","1","내선","cgbok@generated.email","287","체육지원팀","35","교육체육과","0","cgbok","0dbf43a0-a168-11e9-a893-49ac915e00a7","체육지원팀@@@체육 종합계획 수립 추진,생활체육시설 조성,소규모 체육시설 보수 보강"
"775","경하","이","","3634","1","내선","pine4974@generated.email","273","아동친화드림팀","42","사회복지과","0","pine4974","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 아동수당 지원 및 관리○ 아동양육한시생활지원(돌봄쿠폰, 특별돌봄)○ 요보호아동 보호 및 수당지원(디딤씨앗)○ 입양, 가정위탁 아동보호 지원○ 아동양육시설 관리 및 기능보강사업○ 공공어린이 놀이터 관리○ 아동급식 지원 관리"
"777","재빈","이","","4959","1","내선","mars1992@generated.email","266","민원팀","31","대천4동주민센터","0","mars1992","0dbf43a0-a168-11e9-a893-49ac915e00a7","장애인, 의료급여, 여성(한부모), 청소년, 공동모금연계, 보훈"
"778","현미","이","","3369","1","내선","po710710@generated.email","258","자활의료팀","37","주민생활지원과","0","po710710","0dbf43a0-a168-11e9-a893-49ac915e00a7","의료급여 사례관리, 장기입원자관리, 동일성분의약품 중복투약자 관리, 의료급여일수 연장승인 관리, 선택의료급여기관 대상자 관리, 의료급여 중복이중청구 급여 비용 관리"
"779","장빈","임","","6822","1","내선","mrjangbin@generated.email","235","대천운영팀","67","해수욕장경영과","0","mrjangbin","0dbf43a0-a168-11e9-a893-49ac915e00a7","대천해수욕장 방송 및 통신장비관리대천해수욕장 시설물관리"
"780","태준","임","","4621","1","내선","power2608@generated.email","284","주민생활지원팀","20","오천면사무소","0","power2608","0dbf43a0-a168-11e9-a893-49ac915e00a7","기초생활보장"
"781","석홍","장","","3698","1","내선","j6609@generated.email","194","청소환경팀","43","환경보호과","0","j6609","0dbf43a0-a168-11e9-a893-49ac915e00a7","청소노면 차량 운행"
"782","상기","조","","3483","1","내선","ace0910@generated.email","288","지적관리팀","39","민원지적과","0","ace0910","0dbf43a0-a168-11e9-a893-49ac915e00a7","지적정리"
"783","영일","조","선장","6525","1","내선","yi4030@generated.email","62","해양정책과","11","해양수산관광국","0","yi4030","0dbf43a0-a168-11e9-a893-49ac915e00a7","연료운반선 업무 총괄"
"784","현임","주","","7633","1","내선","jusun59@generated.email","257","학교급식팀","72","농업정책과","0","jusun59","0dbf43a0-a168-11e9-a893-49ac915e00a7","학교급식지원센터 수발주 업무,전체 학교 정산업무(계산서 발행)"
"785","정원","채","","4539","1","내선","ejrtlfj@generated.email","282","맞춤형복지팀","17","웅천읍사무소","0","ejrtlfj","0dbf43a0-a168-11e9-a893-49ac915e00a7","방문대상자 건강관리 서비스, 의료 취약계층 발굴, 건강서비스 자원 연계"
"786","혜진","천","","3782","1","내선","kc3522@generated.email","281","주택팀","55","건축허가과","0","kc3522","0dbf43a0-a168-11e9-a893-49ac915e00a7","주거급여(임차급여)지급수선유지급여(집수리)지원고령자, 장애인 주거환경개선사업"
"787","정은","최","","3145","1","내선","jjkitkat92@generated.email","283","의회법무팀","6","기획감사실","0","jjkitkat92","0dbf43a0-a168-11e9-a893-49ac915e00a7","자치법규 관리, 보령시의회 운영 지원"
"789","영일","김","","3994","1","내선","kyl8388@generated.email","280","조명팀","59","교통과","0","kyl8388","0dbf43a0-a168-11e9-a893-49ac915e00a7","조명팀@@@남부:대천3.4동.웅천.남포.주산.미산.성주.청라.주교면"
"790","정수","김","","3370","1","내선","ellysu@generated.email","258","자활의료팀","37","주민생활지원과","0","ellysu","0dbf43a0-a168-11e9-a893-49ac915e00a7","의료급여 수급자 사례관리(남부)장기입원자, 중복투약(동일성분)자,연장승인,선택 병.의원관리 및 본인부담면제자관리, 의료급여 상해요인 조사업무"
"791","호순","김","","7634","1","내선","hosoon728@generated.email","257","학교급식팀","72","농업정책과","0","hosoon728","0dbf43a0-a168-11e9-a893-49ac915e00a7","학교급식지원센터 운영 보조"
"792","성환","문","","3332","1","내선","po750328@generated.email","287","체육지원팀","35","교육체육과","0","po750328","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 공공체육시설 개보수(건축)○ 소규모 체육시설 개보수(건축)○ 생활체육시설 설치 및 정비(건축)○ 과내 건축분야 공사감독 업무지원○ 체육시설 안전점검 및 시설공사 하자점검 - 국가안전 대진단, 체육시설    정기안전점검"
"793","기윤","박","","3634","1","내선","pky11160416@generated.email","273","아동친화드림팀","42","사회복지과","0","pky11160416","0dbf43a0-a168-11e9-a893-49ac915e00a7","아동학대조사공공화 전담"
"794","상길","박","","3436","1","내선","road05@generated.email","263","문화의전당팀","38","문화새마을과","0","road05","0dbf43a0-a168-11e9-a893-49ac915e00a7","박물관 교육프로그램 기획 및 운영, 교육자료 발간공공근로사업 관리 운영"
"796","승철","백","","3593","1","내선","psc5208@generated.email","110","청사관리팀","41","회계과","0","psc5208","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사 전기 시설관리, 에너지관리 및 기간제급여, 3급 관사 사용허가, 팀 서무 회계"
"797","해준","송","","4536","1","내선","priveateeye@generated.email","282","맞춤형복지팀","17","웅천읍사무소","0","priveateeye","0dbf43a0-a168-11e9-a893-49ac915e00a7","찾아가는 복지상담, 복지사각지대 발굴 지원, 민관협력사업"
"799","영주","양","","4957","1","내선","yy6121@generated.email","266","민원팀","31","대천4동주민센터","0","yy6121","0dbf43a0-a168-11e9-a893-49ac915e00a7","주민등록관리, 가족관계등록"
"800","규섭","이","","0833","1","내선","631221@generated.email","259","도로관리팀","58","도로과","0","631221","0dbf43a0-a168-11e9-a893-49ac915e00a7","도로유지 관리도로보수원 현장 작업 감독굴삭기 운행 및 장비유지관리동절기 설해대책 추진"
"801","홍진","이","","3679","1","내선","ghdwls740@generated.email","194","청소환경팀","43","환경보호과","0","ghdwls740","0dbf43a0-a168-11e9-a893-49ac915e00a7","불법쓰레기투기단속불법투기 감시카메라 관리,운영"
"802","현빈","임","","6798","1","내선","ihbin00@generated.email","286","어촌어항팀","66","수산과","0","ihbin00","0dbf43a0-a168-11e9-a893-49ac915e00a7","일반농산어촌개발사업(어촌분야)어촌체험마을 관리 및 사무장 지원어항시설 점·사용허가(변경)어항구역내 여객선터미널 운영 및 관리"
"803","은수","정","","6527","1","내선","jes0303@generated.email","270","섬자원개발팀","62","해양정책과","0","jes0303","0dbf43a0-a168-11e9-a893-49ac915e00a7","연료운반선 통신운영"
"804","다호","조","","4622","1","내선","jdh513@generated.email","284","주민생활지원팀","20","오천면사무소","0","jdh513","0dbf43a0-a168-11e9-a893-49ac915e00a7",""
"805","은경","주","","3482","1","내선","jek1227@generated.email","288","지적관리팀","39","민원지적과","0","jek1227","0dbf43a0-a168-11e9-a893-49ac915e00a7","지적관리"
"806","은선","차","팀장,인구정책팀장","3106","1","내선","sisal3582@generated.email","289","인구정책팀","6","기획감사실","0","sisal3582","0dbf43a0-a168-11e9-a893-49ac915e00a7","인구정책팀@@@ 인구정책팀총괄, 중장기및기본계획 수립, 저출산인구감소대책통합조정및기획, 통합지원사업 및 인구정책시책발굴추진"
"807","아름","한","","5923","1","내선","arm31@generated.email","265","감염병관리팀","70","보건행정과","0","arm31","0dbf43a0-a168-11e9-a893-49ac915e00a7","국가결핵예방사업, 한센병에이즈 관리사업"
"808","선영","허","","3894","1","내선","seon3731@generated.email","278","마을공동체팀","57","도시재생과","0","seon3731","0dbf43a0-a168-11e9-a893-49ac915e00a7","체험관광유통플랫폼(놀아보령)운영, 지역역량강화사업 추진, 깨끗한 마을가꾸기 운동 추진, 농촌현장포럼 대상지 선정 및 운영, 희망마을 선행사업 대상지 선정 및 추진"
"809","승환","현","","3783","1","내선","monkey4416@generated.email","281","주택팀","55","건축허가과","0","monkey4416","0dbf43a0-a168-11e9-a893-49ac915e00a7","농어촌 주거환경 개선사업"
"810","근분","김","","3641","1","내선","kgb6266@generated.email","273","아동친화드림팀","42","사회복지과","0","kgb6266","0dbf43a0-a168-11e9-a893-49ac915e00a7","아동보호전담요원"
"811","노현","김","팀장,산업팀장","4604","1","내선","knh6648@generated.email","290","산업팀","20","오천면사무소","0","knh6648","0dbf43a0-a168-11e9-a893-49ac915e00a7","민원팀@@@가족관계등록부, 결격사유조회 업무, 통합민원, 인구동태"
"813","슬기","김","","5967","1","내선","ksk0316@generated.email","265","감염병관리팀","70","보건행정과","0","ksk0316","0dbf43a0-a168-11e9-a893-49ac915e00a7","해외입국자 관리, 코로나19 손실보상, AI 및 수인성 식품매개·가을철 감염병"
"814","영일","김","","0833","1","내선","yeongilee@generated.email","259","도로관리팀","58","도로과","0","yeongilee","0dbf43a0-a168-11e9-a893-49ac915e00a7","도로유지 관리덤프 운행 및 장비유지 관리동절기 설해대책 추진"
"815","유형","김","","3993","1","내선","kyh4785@generated.email","280","조명팀","59","교통과","0","kyh4785","0dbf43a0-a168-11e9-a893-49ac915e00a7","조명팀@@@북부: 천북.청소.오천(도서포함)주포.대천1.2.5동"
"816","정국","김","","3334","1","내선","rkcl66@generated.email","287","체육지원팀","35","교육체육과","0","rkcl66","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 체육회(각종 체육행사) 지원○ 체육지도자배치 등 지원○ 체육회 경기단체 행사 지원○ 충남도민체전, 전국생활체육대축전○ 통합시장기 대회 외 20개 대회○ 해양레저스포츠교실 및 생존수영○ 기타 체육지원 분야 업무"
"818","선은","박","","3484","1","내선","qkr7590@generated.email","288","지적관리팀","39","민원지적과","0","qkr7590","0dbf43a0-a168-11e9-a893-49ac915e00a7","  토지이동 접수정리 및 지적측량검사 추진  (죽정, 화산, 주포, 청라, 성주, 주산, 미산)"
"819","향경","박","","4110","1","내선","park4048@generated.email","115","수도행정팀","61","수도과","0","park4048","0dbf43a0-a168-11e9-a893-49ac915e00a7","수도계량기 검침 및 고지서 전달(남포면 대천5동), 수도요금 체납자 납부독려 및 단수지원, 이상 있는 계량기 교체 등 수용가 민원처리"
"821","상민","신","","4961","1","내선","brian8958@generated.email","266","민원팀","31","대천4동주민센터","0","brian8958","0dbf43a0-a168-11e9-a893-49ac915e00a7","인감, 제증명, 정부24, 통합민원업무"
"822","현진","안","","3146","1","내선","gdv2@generated.email","289","인구정책팀","6","기획감사실","0","gdv2","0dbf43a0-a168-11e9-a893-49ac915e00a7","청년지원시책 추진, 저출산 고령사회 대응 추진, 다자녀가정 지원 업무, 인구 인식개선사업 추진, 인구감소지역 통합지원사업 추진"
"823","용주","오","팀장,수질관리팀장","3655","1","내선","blsto63@generated.email","291","수질관리팀","43","환경보호과","0","blsto63","0dbf43a0-a168-11e9-a893-49ac915e00a7","수질관리팀@@@ 업무 총괄, 가축분뇨공공처리시설 주변마을 숙원사업 추진 / 공중화장실 신축 등"
"824","윤미","오","","3438","1","내선","oym831223@generated.email","263","문화의전당팀","38","문화새마을과","0","oym831223","0dbf43a0-a168-11e9-a893-49ac915e00a7","학술연구자료 및 도서 보관 관리, 소장유물 등록업무"
"825","현규","우","","6528","1","내선","woohk0317@generated.email","270","섬자원개발팀","62","해양정책과","0","woohk0317","0dbf43a0-a168-11e9-a893-49ac915e00a7","연료운반선 기관장 - 연료운반선 운영 "
"826","미선","전","팀장,토지이용남부팀장","3756","1","내선","jms33333@generated.email","292","토지이용남부팀","55","건축허가과","0","jms33333","0dbf43a0-a168-11e9-a893-49ac915e00a7","토지이용남부팀@@@행정심판 및 행정소송 수행"
"827","용민","조","","6797","1","내선","jym0326@generated.email","286","어촌어항팀","66","수산과","0","jym0326","0dbf43a0-a168-11e9-a893-49ac915e00a7","정주어항 지정 (변경) 및 해제정주어항 개발계획수립 및 변경고시어항시설 불법점용(손괴자)지도단속보령시21년도 어촌뉴딜300사업 공모 추진"
"828","금희","하","","3591","1","내선","rmal@generated.email","110","청사관리팀","41","회계과","0","rmal","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사 신축 및 증축, 청사 및 관사 건축물 수선 유지관리 등"
"829","기남","권","","3447","1","내선","nami3535@generated.email","263","문화의전당팀","38","문화새마을과","0","nami3535","0dbf43a0-a168-11e9-a893-49ac915e00a7","보령박물관 종합안내 및 발권, 자원봉사자 운영  및 관리, 노인 일자리사업 운영"
"830","미숙","김","","4963","1","내선","rlaaltnr@generated.email","266","민원팀","31","대천4동주민센터","0","rlaaltnr","0dbf43a0-a168-11e9-a893-49ac915e00a7","제증명, 출산장려금, 다자녀상수도감면"
"832","은총","김","","5993","1","내선","po910326@generated.email","285","정신건강팀","71","건강증진과","0","po910326","0dbf43a0-a168-11e9-a893-49ac915e00a7","자살예방사업"
"833","지수","김","","3147","1","내선","naomi5431@generated.email","289","인구정책팀","6","기획감사실","0","naomi5431","0dbf43a0-a168-11e9-a893-49ac915e00a7","인구증가시책 추진"
"834","훈정","김","","4627","1","내선","khj77@generated.email","290","산업팀","20","오천면사무소","0","khj77","0dbf43a0-a168-11e9-a893-49ac915e00a7","수산자원관리, 농업용 수리시설 관리, 원예특작/귀농귀촌/농업인 육성지원/로컬푸트 마케팅지원"
"835","희주","박","","4110","1","내선","park2019@generated.email","115","수도행정팀","61","수도과","0","park2019","0dbf43a0-a168-11e9-a893-49ac915e00a7","수도계량기 검침 및 고지서 전달(청소면 청라면), 수도요금 체납자 납부독려 및 단수지원, 이상 있는 계량기 교체 등 수용가 민원처리"
"836","치영","송","","6529","1","내선","scy0812@generated.email","270","섬자원개발팀","62","해양정책과","0","scy0812","0dbf43a0-a168-11e9-a893-49ac915e00a7","연료운반선 기관운영"
"837","상돈","신","","3995","1","내선","ssd630@generated.email","280","조명팀","59","교통과","0","ssd630","0dbf43a0-a168-11e9-a893-49ac915e00a7","조명팀@@@북부: 천북.청소.오천(도서포함)주포.대천1.2.5동"
"838","우창","심","","3331","1","내선","flatronez@generated.email","287","체육지원팀","35","교육체육과","0","flatronez","0dbf43a0-a168-11e9-a893-49ac915e00a7","전물체육시설 확충, 공공체육시설 개보수, 소규모 체육시설 보수,보강, 생활체육시설 설치 및 정비"
"839","은자","이","","3485","1","내선","jamboya@generated.email","288","지적관리팀","39","민원지적과","0","jamboya","0dbf43a0-a168-11e9-a893-49ac915e00a7","지적정리토지자료전산리스트 출력관리지적공부 처리결과 소유자통보지적측량결과도 스캔저장관리"
"840","은희","채","","3681","1","내선","po721216@generated.email","291","수질관리팀","43","환경보호과","0","po721216","0dbf43a0-a168-11e9-a893-49ac915e00a7","○지하수개발·이용 신고(허가) 및 시설·점검 등○물놀이형 수경시설 등록 및 관리 ○물 통합관리 정보시스템 및 물관리 종합대책 수립운영○도랑살리기 운동지원 사업 및 사후관리 "
"841","얀","하","","3787","1","내선","gkdis81@generated.email","293","남부토지이용팀","55","건축허가과","0","gkdis81","0dbf43a0-a168-11e9-a893-49ac915e00a7","산지전용(남부)"
"842","충민","한","","3643","1","내선","youki04@generated.email","273","아동친화드림팀","42","사회복지과","0","youki04","0dbf43a0-a168-11e9-a893-49ac915e00a7","드림스타트 아동통합서비스 건강담당업무"
"843","윤경","허","","3926","1","내선","glasowk23@generated.email","259","도로관리팀","58","도로과","0","glasowk23","0dbf43a0-a168-11e9-a893-49ac915e00a7","노점상 및 노상적치물 현장 단속관리과적차량 지도 단속접도구역 관리"
"844","은정","고","","4628","1","내선","eunjeong1212@generated.email","290","산업팀","20","오천면사무소","0","eunjeong1212","0dbf43a0-a168-11e9-a893-49ac915e00a7","산업팀@@@ 농기계 관리, 지역경제(공공근로, 지역공동체 일자리 사업 등), 도로교통(버스 승강장, 도로제설관리 등), 도로변 제초 유지 관리"
"845","자경","구","팀장,지적정보팀장","3456","1","내선","ku0078@generated.email","294","지적정보팀","39","민원지적과","0","ku0078","0dbf43a0-a168-11e9-a893-49ac915e00a7","지적정보팀업무총괄"
"846","문식","김","","3786","1","내선","kms123@generated.email","293","남부토지이용팀","55","건축허가과","0","kms123","0dbf43a0-a168-11e9-a893-49ac915e00a7","농지 전용"
"848","영재","김","","3336","1","내선","kyj0517@generated.email","287","체육지원팀","35","교육체육과","0","kyj0517","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 장애인체육회 육성 및 대회 지원○ 생활체육시설 설치 및 정비(전기)○ 읍·면·동 야외운동기구○ 체육시설업(신고·등록)○ 기타 체육지원 분야 업무 지원"
"849","완기","김","","6527","1","내선","wangi0213@generated.email","270","섬자원개발팀","62","해양정책과","0","wangi0213","0dbf43a0-a168-11e9-a893-49ac915e00a7","연료운반선 항해운영"
"851","현지","김","","5922","1","내선","khj931003@generated.email","265","감염병관리팀","70","보건행정과","0","khj931003","0dbf43a0-a168-11e9-a893-49ac915e00a7","감염병관리팀@@@ 방역소독 "
"853","효정","백","","5995","1","내선","dotory1101@generated.email","285","정신건강팀","71","건강증진과","0","dotory1101","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 재가정신질환자 등ㆍ퇴록 및 사례관리   (대천1,2동, 남포면)○ 정신건강복지센터 아동재활프로그램 운영○ 아동청소년 심리검사·심리치료비 지원○ 정신응급상황 위기대응"
"854","지영","윤","팀장,국비TF팀장","3107","1","내선","yun4598@generated.email","156","국비TF팀","6","기획감사실","0","yun4598","0dbf43a0-a168-11e9-a893-49ac915e00a7","재정협력팀@@@ 팀업무총괄"
"855","경숙","이","","3598","1","내선","lksg0505@generated.email","110","청사관리팀","41","회계과","0","lksg0505","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사환경 정비, 청사환경 용품관리"
"857","동희","정","","3682","1","내선","luchia81@generated.email","291","수질관리팀","43","환경보호과","0","luchia81","0dbf43a0-a168-11e9-a893-49ac915e00a7","개인정화조 점검 및 공중화장실관리"
"858","운서","최","","3925","1","내선","woon12@generated.email","259","도로관리팀","58","도로과","0","woon12","0dbf43a0-a168-11e9-a893-49ac915e00a7","도로관리업무 "
"859","승권","강","","4741","1","내선","kkang4567@generated.email","207","총무팀","24","남포면사무소","0","kkang4567","0dbf43a0-a168-11e9-a893-49ac915e00a7","회계, 관광"
"860","태현","궉","","4601","1","내선","rnjr222@generated.email","295","부면사무소","20","오천면사무소","0","rnjr222","0dbf43a0-a168-11e9-a893-49ac915e00a7","총무팀업무총괄@선거, 비밀"
"861","기태","김","","4023","1","내선","bo670215@generated.email","76","의회사무국","16","의회","0","bo670215","0dbf43a0-a168-11e9-a893-49ac915e00a7","시의회 경제개발위원회"
"862","영연","김","","3263","1","내선","yybest@generated.email","251","안전정책팀","34","안전총괄과","0","yybest","0dbf43a0-a168-11e9-a893-49ac915e00a7","안전감찰, 재난 예경보시스템, 재난관리자원, 재난상황실 관리, 재난관리시스템 관리, 안전한국훈련 등"
"863","영월","김","","3812","1","내선","yw1224@generated.email","256","건설행정팀","56","건설과","0","yw1224","0dbf43a0-a168-11e9-a893-49ac915e00a7","전문건설업 등록 및 관리,  웅천돌문화공원 운영 관리"
"865","은지","김","","4511","1","내선","alice0826@generated.email","211","총무팀","17","웅천읍사무소","0","alice0826","0dbf43a0-a168-11e9-a893-49ac915e00a7","회계, 관광(독산해변 관리 및 운영), 시설물관리, 물품관리"
"866","의태","김","","7616","1","내선","hanaro2580@generated.email","250","농정팀","72","농업정책과","0","hanaro2580","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사관리"
"867","인성","김","","4711","1","내선","indoli73@generated.email","296","총무팀","23","청라면사무소","0","indoli73","0dbf43a0-a168-11e9-a893-49ac915e00a7","서무, 소규모주민숙원사업석탄회처리기금, 건설, 인구정책, 선거, 환경, 홍보미디어, 문화새마을, 민원지적과 업무"
"869","종호","김","","4552","1","내선","zhdrnem2002@generated.email","297","총무팀","18","주포면사무소","0","zhdrnem2002","0dbf43a0-a168-11e9-a893-49ac915e00a7","청사위생,행정차 운행 및 관리,가로등, 도로, 간이상수도,가로공원화 및 인부관리"
"870","진희","김","팀장,지도기획팀장","7651","1","내선","h0125@generated.email","190","지도기획팀","73","농업지원과","0","h0125","0dbf43a0-a168-11e9-a893-49ac915e00a7","지도기획팀@@@지도기획팀 업무총괄"
"871","홍수","김","","4831","1","내선","pudada@generated.email","298","총무팀","27","성주면사무소","0","pudada","0dbf43a0-a168-11e9-a893-49ac915e00a7","회계, 국공유, 사업"
"872","재황","노","","7961","1","내선","bansan8691@generated.email","247","작물환경팀","75","친환경기술과","0","bansan8691","0dbf43a0-a168-11e9-a893-49ac915e00a7","고품질쌀생산지도, 보급종,우량종자 공급, 예찰답,관찰포"
"873","훈택","박","","4593","1","내선","pht4184@generated.email","226","총무팀","19","주교면사무소","0","pht4184","0dbf43a0-a168-11e9-a893-49ac915e00a7","가로등, 차량, 청사관리, 상하수도"
"874","미선","복","","5911","1","내선","kyms@generated.email","121","보건행정팀","70","보건행정과","0","kyms","0dbf43a0-a168-11e9-a893-49ac915e00a7","일반서무, 지역보건의료계획 수립"
"875","민영","손","","3761","1","내선","mycj3@generated.email","233","건축행정팀","55","건축허가과","0","mycj3","0dbf43a0-a168-11e9-a893-49ac915e00a7","서무, 회계, 국민주택사업특별회계(갈매기아파트 운영관리), 소규모공동주택관리사업"
"876","장석","손","","6811","1","내선","silanoj@generated.email","235","대천운영팀","67","해수욕장경영과","0","silanoj","0dbf43a0-a168-11e9-a893-49ac915e00a7","서무 회계"
"877","윤주","송","","4061","1","내선","jujoo0520@generated.email","236","산림경영팀","60","산림공원과","0","jujoo0520","0dbf43a0-a168-11e9-a893-49ac915e00a7","과 일반서무, 예산, 회계, 비밀문서(충무계획 등) 취급 및 관리, 타 담당에 속하지 않는 업무 등 "
"879","근구","안","","3662","1","내선","koala09@generated.email","229","환경관리팀","43","환경보호과","0","koala09","0dbf43a0-a168-11e9-a893-49ac915e00a7","환경오염물질 배출시설 인허가"
"880","정미","양","","5963","1","내선","hygjm@generated.email","138","건강증진팀","71","건강증진과","0","hygjm","0dbf43a0-a168-11e9-a893-49ac915e00a7","지역사회통합간겅증진사업건강증진과 일반서무통합사업 전문인력관리 "
"881","수민","연","","3961","1","내선","santag@generated.email","254","교통행정팀","59","교통과","0","santag","0dbf43a0-a168-11e9-a893-49ac915e00a7","○ 택시(공공형 택시 포함)○ 화물, 택시 유가보조금○ 특수여객, 렌트카○ 자가용유상운송(학원&#8228;어린이집)○ 사업용차량 차령조정(택시&#8231;특수여객&#8231;렌트카)○ 특별교통수단"
"882","복주","오","","3464","1","내선","oh0215@generated.email","241","민원봉사팀","39","민원지적과","0","oh0215","0dbf43a0-a168-11e9-a893-49ac915e00a7","여권민원 접수 및 처리여권사무 일반여권,국제운전면허증 원스톱 서비스목요 야간민원실 운영"
"883","정아","유","","3412","1","내선","ourendless@generated.email","238","문화예술팀","38","문화새마을과","0","ourendless","0dbf43a0-a168-11e9-a893-49ac915e00a7","문화예술단체 지원, 만세보령문화제 실무, 예술단체 및 민간행사보조금 지원, 문화예술창작 작품활동 지원"
"885","서연","윤","","4996","1","내선","huziizki@generated.email","128","총무팀","32","대천5동주민센터","0","huziizki","0dbf43a0-a168-11e9-a893-49ac915e00a7","주민자치, 지역경제"
"886","희창","윤","","3311","1","내선","llsof84@generated.email","231","평생교육팀","35","교육체육과","0","llsof84","0dbf43a0-a168-11e9-a893-49ac915e00a7","서무,회계"
"887","미영","이","","3121","1","내선","lmy6034@generated.email","246","정책기획팀","6","기획감사실","0","lmy6034","0dbf43a0-a168-11e9-a893-49ac915e00a7","주요업무보고, 시책 등 업무추진"
"888","소영","이","","3612","1","내선","smallghost@generated.email","252","경로복지팀","42","사회복지과","0","smallghost","0dbf43a0-a168-11e9-a893-49ac915e00a7","노인요양시설 및 장기요양기관노인복지시설 기능 보강"
"889","예원","이","","6562","1","내선","water007@generated.email","248","관광진흥팀","63","관광과","0","water007","0dbf43a0-a168-11e9-a893-49ac915e00a7","일반서무,회계"
"891","재언","이","","6761","1","내선","eonya@generated.email","232","수산행정팀","66","수산과","0","eonya","0dbf43a0-a168-11e9-a893-49ac915e00a7","과내 서무일반, 외국인계절근로자, 수산물 축제지원, 수산진흥사업"
"892","정광","이","","2611","1","내선","kwang0117@generated.email","230","체전기획팀","36","충남체전준비단","0","kwang0117","0dbf43a0-a168-11e9-a893-49ac915e00a7","충남체전 추진계획수립"
